Accession	Virus Name	Submitter Affiliation	Submitter Names	dataset
MK927210.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020-seed3
MK927209.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020-seed3
MK927199.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020-seed3
MK927193.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020-seed3
MK927192.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020-seed3
MK927190.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020-seed3
MK927188.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020-seed3
MK927186.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020-seed3
MK927184.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020-seed3
MK927163.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020-seed3
MK913206.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020-seed3
MK913198.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020-seed3
MK913182.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020-seed3
MK913126.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020-seed3
MK913118.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020-seed3
MK913110.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020-seed3
MK913102.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020-seed3
MK913006.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020-seed3
MK912862.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020-seed3
MK912766.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020-seed3
MK912750.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020-seed3
MK912718.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020-seed3
MK912654.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020-seed3
MK912646.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020-seed3
MK912590.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020-seed3
MK912582.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020-seed3
MK912462.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020-seed3
MK912273.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020-seed3
MK905306.1	Influenza A virus	Naval Health Research Center, Operational Infectious Diseases	Falgout,C.R.,Koster,B.L.,Balansay-Ames,M.S.,Graf,P.C.,Myers,C.A.	seasonal-flu-h3n2-ha-2018-2020-seed3
MK899338.1	Influenza A virus	Naval Health Research Center, Operational Infectious Diseases	Falgout,C.R.,Koster,B.L.,Balansay-Ames,M.S.,Graf,P.C.,Myers,C.A.	seasonal-flu-h3n2-ha-2018-2020-seed3
MK899274.1	Influenza A virus	Naval Health Research Center, Operational Infectious Diseases	Falgout,C.R.,Koster,B.L.,Balansay-Ames,M.S.,Graf,P.C.,Myers,C.A.	seasonal-flu-h3n2-ha-2018-2020-seed3
MK898978.1	Influenza A virus	Naval Health Research Center, Operational Infectious Diseases	Falgout,C.R.,Koster,B.L.,Balansay-Ames,M.S.,Graf,P.C.,Myers,C.A.	seasonal-flu-h3n2-ha-2018-2020-seed3
MK898970.1	Influenza A virus	Naval Health Research Center, Operational Infectious Diseases	Falgout,C.R.,Koster,B.L.,Balansay-Ames,M.S.,Graf,P.C.,Myers,C.A.	seasonal-flu-h3n2-ha-2018-2020-seed3
MK898657.1	Influenza A virus	Naval Health Research Center, Operational Infectious Diseases	Falgout,C.R.,Koster,B.L.,Balansay-Ames,M.S.,Graf,P.C.,Myers,C.A.	seasonal-flu-h3n2-ha-2018-2020-seed3
MK898639.1	Influenza A virus	Naval Health Research Center, Operational Infectious Diseases	Falgout,C.R.,Koster,B.L.,Balansay-Ames,M.S.,Graf,P.C.,Myers,C.A.	seasonal-flu-h3n2-ha-2018-2020-seed3
MK898525.1	Influenza A virus	Naval Health Research Center, Operational Infectious Diseases	Falgout,C.R.,Koster,B.L.,Balansay-Ames,M.S.,Graf,P.C.,Myers,C.A.	seasonal-flu-h3n2-ha-2018-2020-seed3
MK898468.1	Influenza A virus	Naval Health Research Center, Operational Infectious Diseases	Falgout,C.R.,Koster,B.L.,Balansay-Ames,M.S.,Graf,P.C.,Myers,C.A.	seasonal-flu-h3n2-ha-2018-2020-seed3
MK898400.1	Influenza A virus	Naval Health Research Center, Operational Infectious Diseases	Falgout,C.R.,Koster,B.L.,Balansay-Ames,M.S.,Graf,P.C.,Myers,C.A.	seasonal-flu-h3n2-ha-2018-2020-seed3
MK869539.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020-seed3
MK869347.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020-seed3
MK869211.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020-seed3
MK869203.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020-seed3
MK869195.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020-seed3
MK869187.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020-seed3
MK869179.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020-seed3
MK869107.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020-seed3
MK857554.1	Influenza A virus	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2018-2020-seed3
MK857545.1	Influenza A virus	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2018-2020-seed3
MK857465.1	Influenza A virus	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2018-2020-seed3
MK857225.1	Influenza A virus	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2018-2020-seed3
MK857057.1	Influenza A virus	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2018-2020-seed3
MK856889.1	Influenza A virus	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2018-2020-seed3
MK856673.1	Influenza A virus	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2018-2020-seed3
MK856593.1	Influenza A virus	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2018-2020-seed3
MK840323.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020-seed3
MK840275.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020-seed3
MK839875.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020-seed3
MK839803.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020-seed3
MK839739.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020-seed3
MK839731.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020-seed3
MK839723.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020-seed3
MK839707.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020-seed3
MK839307.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020-seed3
MK839306.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020-seed3
MK786607.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020-seed3
MK786511.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020-seed3
MK786111.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020-seed3
MK786039.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020-seed3
MK785935.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020-seed3
MK785927.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020-seed3
MK785919.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020-seed3
MK785871.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020-seed3
MK785839.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020-seed3
MK785823.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020-seed3
MK785815.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020-seed3
MK785807.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020-seed3
MK785799.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020-seed3
MK785450.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020-seed3
MK772610.1	Influenza A virus	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2018-2020-seed3
