Accession	Virus Name	Submitter Affiliation	Submitter Names	dataset
KY289544.1	Influenza A virus (A/Michigan/107/2016(H3N2))	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2016-2018-seed4
KY289497.1	Influenza A virus (A/Texas/190/2016(H3N2))	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2016-2018-seed4
KY289437.1	Influenza A virus (A/Utah/45/2016(H3N2))	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2016-2018-seed4
KY289350.1	Influenza A virus (A/Alabama/13/2016(H3N2))	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2016-2018-seed4
KY289332.1	Influenza A virus (A/Montana/53/2016(H3N2))	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2016-2018-seed4
KY289109.1	Influenza A virus (A/Florida/81/2016(H3N2))	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2016-2018-seed4
KY288900.1	Influenza A virus (A/Moscow/CRIE-10/2016(H3N2))	Central Research Institute for Epidemiology, Rospotrebnadzor	Yatsyshina,S.B.,Renteeva,A.N.,Valdokhina,A.S.,Tomskaya,J.O.,Bulanenko,V.P.,Shipulin,G.A.	seasonal-flu-h3n2-ha-2016-2018-seed4
KY288898.1	Influenza A virus (A/Moscow/CRIE-09/2016(H3N2))	Central Research Institute for Epidemiology, Rospotrebnadzor	Yatsyshina,S.B.,Renteeva,A.N.,Valdokhina,A.S.,Tomskaya,J.O.,Bulanenko,V.P.,Shipulin,G.A.	seasonal-flu-h3n2-ha-2016-2018-seed4
KY288895.1	Influenza A virus (A/Moscow/CRIE-08/2016(H3N2))	Central Research Institute for Epidemiology, Rospotrebnadzor	Yatsyshina,S.B.,Renteeva,A.N.,Valdokhina,A.S.,Tomskaya,J.O.,Bulanenko,V.P.,Shipulin,G.A.	seasonal-flu-h3n2-ha-2016-2018-seed4
KY288892.1	Influenza A virus (A/Moscow/CRIE-07/2016(H3N2))	Central Research Institute for Epidemiology, Rospotrebnadzor	Yatsyshina,S.B.,Renteeva,A.N.,Valdokhina,A.S.,Tomskaya,J.O.,Bulanenko,V.P.,Shipulin,G.A.	seasonal-flu-h3n2-ha-2016-2018-seed4
KY273052.1	Influenza A virus (A/Xiamen/s228/2016(H3N2))	Xiamen University, School of Life Sciences	Chen,J.	seasonal-flu-h3n2-ha-2016-2018-seed4
KY273051.1	Influenza A virus (A/Xiamen/s175/2016(H3N2))	Xiamen University, School of Life Sciences	Chen,J.	seasonal-flu-h3n2-ha-2016-2018-seed4
KY273050.1	Influenza A virus (A/Xiamen/s200/2016(H3N2))	Xiamen University, School of Life Sciences	Chen,J.	seasonal-flu-h3n2-ha-2016-2018-seed4
KY116654.1	Influenza A virus (A/Minnesota/75/2016(H3N2))	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2016-2018-seed4
KY116590.1	Influenza A virus (A/California/132/2016(H3N2))	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2016-2018-seed4
KY116582.1	Influenza A virus (A/California/135/2016(H3N2))	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2016-2018-seed4
KY116558.1	Influenza A virus (A/Massachusetts/36/2016(H3N2))	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2016-2018-seed4
KY116526.1	Influenza A virus (A/Michigan/106/2016(H3N2))	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2016-2018-seed4
KY116502.1	Influenza A virus (A/Idaho/37/2016(H3N2))	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2016-2018-seed4
KY116486.1	Influenza A virus (A/Arizona/70/2016(H3N2))	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2016-2018-seed4
KY116454.1	Influenza A virus (A/Florida/79/2016(H3N2))	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2016-2018-seed4
KY116406.1	Influenza A virus (A/California/127/2016(H3N2))	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2016-2018-seed4
KY116382.1	Influenza A virus (A/California/125/2016(H3N2))	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2016-2018-seed4
KY116374.1	Influenza A virus (A/California/124/2016(H3N2))	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2016-2018-seed4
KY116366.1	Influenza A virus (A/Wyoming/29/2016(H3N2))	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2016-2018-seed4
KY116350.1	Influenza A virus (A/Minnesota/73/2016(H3N2))	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2016-2018-seed4
KY116342.1	Influenza A virus (A/Minnesota/72/2016(H3N2))	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2016-2018-seed4
KY116326.1	Influenza A virus (A/Hawaii/79/2016(H3N2))	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2016-2018-seed4
KY116302.1	Influenza A virus (A/Hawaii/76/2016(H3N2))	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2016-2018-seed4
KY116286.1	Influenza A virus (A/Hawaii/77/2016(H3N2))	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2016-2018-seed4
KY116230.1	Influenza A virus (A/Pennsylvania/89/2016(H3N2))	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2016-2018-seed4
KY116206.1	Influenza A virus (A/Pennsylvania/87/2016(H3N2))	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2016-2018-seed4
KY115966.1	Influenza A virus (A/Nevada/37/2016(H3N2))	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2016-2018-seed4
KY115958.1	Influenza A virus (A/Michigan/78/2016(H3N2))	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2016-2018-seed4
KY115934.1	Influenza A virus (A/Wisconsin/83/2016(H3N2))	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2016-2018-seed4
KY115926.1	Influenza A virus (A/Nebraska/23/2016(H3N2))	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2016-2018-seed4
KY115878.1	Influenza A virus (A/Michigan/100/2016(H3N2))	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2016-2018-seed4
KY115870.1	Influenza A virus (A/Illinois/46/2016(H3N2))	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2016-2018-seed4
KY115862.1	Influenza A virus (A/Illinois/45/2016(H3N2))	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2016-2018-seed4
KY078643.1	Influenza A virus (A/South Carolina/NHRC_75488/2016(H3N2))	Naval Health Research Center, Operational Infectious Diseases	Sitz,C.R.,Thammavong,H.L.,Balansay-Ames,M.S.,Hawksworth,A.W.,Myers,C.A.	seasonal-flu-h3n2-ha-2016-2018-seed4
KY078641.1	Influenza A virus (A/South Carolina/NHRC_75462/2016(H3N2))	Naval Health Research Center, Operational Infectious Diseases	Sitz,C.R.,Thammavong,H.L.,Balansay-Ames,M.S.,Hawksworth,A.W.,Myers,C.A.	seasonal-flu-h3n2-ha-2016-2018-seed4
KY078638.1	Influenza A virus (A/South Carolina/NHRC_75450/2016(H3N2))	Naval Health Research Center, Operational Infectious Diseases	Sitz,C.R.,Thammavong,H.L.,Balansay-Ames,M.S.,Hawksworth,A.W.,Myers,C.A.	seasonal-flu-h3n2-ha-2016-2018-seed4
KY078637.1	Influenza A virus (A/South Carolina/NHRC_75444/2016(H3N2))	Naval Health Research Center, Operational Infectious Diseases	Sitz,C.R.,Thammavong,H.L.,Balansay-Ames,M.S.,Hawksworth,A.W.,Myers,C.A.	seasonal-flu-h3n2-ha-2016-2018-seed4
KY078633.1	Influenza A virus (A/New Jersey/NHRC_93433/2016(H3N2))	Naval Health Research Center, Operational Infectious Diseases	Sitz,C.R.,Thammavong,H.L.,Balansay-Ames,M.S.,Hawksworth,A.W.,Myers,C.A.	seasonal-flu-h3n2-ha-2016-2018-seed4
KY078632.1	Influenza A virus (A/New Jersey/NHRC_93422/2016(H3N2))	Naval Health Research Center, Operational Infectious Diseases	Sitz,C.R.,Thammavong,H.L.,Balansay-Ames,M.S.,Hawksworth,A.W.,Myers,C.A.	seasonal-flu-h3n2-ha-2016-2018-seed4
KY078629.1	Influenza A virus (A/New Jersey/NHRC_93400/2016(H3N2))	Naval Health Research Center, Operational Infectious Diseases	Sitz,C.R.,Thammavong,H.L.,Balansay-Ames,M.S.,Hawksworth,A.W.,Myers,C.A.	seasonal-flu-h3n2-ha-2016-2018-seed4
KY078628.1	Influenza A virus (A/New Jersey/NHRC_93398/2016(H3N2))	Naval Health Research Center, Operational Infectious Diseases	Sitz,C.R.,Thammavong,H.L.,Balansay-Ames,M.S.,Hawksworth,A.W.,Myers,C.A.	seasonal-flu-h3n2-ha-2016-2018-seed4
KY078625.1	Influenza A virus (A/California/NHRC_SAR41446N/2016(H3N2))	Naval Health Research Center, Operational Infectious Diseases	Sitz,C.R.,Thammavong,H.L.,Balansay-Ames,M.S.,Hawksworth,A.W.,Myers,C.A.	seasonal-flu-h3n2-ha-2016-2018-seed4
KY078621.1	Influenza A virus (A/California/NHRC_SAR41345N/2016(H3N2))	Naval Health Research Center, Operational Infectious Diseases	Sitz,C.R.,Thammavong,H.L.,Balansay-Ames,M.S.,Hawksworth,A.W.,Myers,C.A.	seasonal-flu-h3n2-ha-2016-2018-seed4
KY078611.1	Influenza A virus (A/California/NHRC_BRD41334N/2016(H3N2))	Naval Health Research Center, Operational Infectious Diseases	Sitz,C.R.,Thammavong,H.L.,Balansay-Ames,M.S.,Hawksworth,A.W.,Myers,C.A.	seasonal-flu-h3n2-ha-2016-2018-seed4
KY078606.1	Influenza A virus (A/California/NHRC_BRD41189N/2016(H3N2))	Naval Health Research Center, Operational Infectious Diseases	Sitz,C.R.,Thammavong,H.L.,Balansay-Ames,M.S.,Hawksworth,A.W.,Myers,C.A.	seasonal-flu-h3n2-ha-2016-2018-seed4
KY078605.1	Influenza A virus (A/California/NHRC_BRD41174N/2016(H3N2))	Naval Health Research Center, Operational Infectious Diseases	Sitz,C.R.,Thammavong,H.L.,Balansay-Ames,M.S.,Hawksworth,A.W.,Myers,C.A.	seasonal-flu-h3n2-ha-2016-2018-seed4
KY045455.1	Influenza A virus (A/New York/92/2016(H3N2))	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2016-2018-seed4
KY045443.1	Influenza A virus (A/New York/88/2016(H3N2))	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2016-2018-seed4
KY044342.1	Influenza A virus (A/Arizona/24/2016(H3N2))	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2016-2018-seed4
KY044330.1	Influenza A virus (A/Texas/19/2016(H3N2))	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2016-2018-seed4
KY044209.1	Influenza A virus (A/Wisconsin/78/2016(H3N2))	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2016-2018-seed4
KY044202.1	Influenza A virus (A/Texas/186/2016(H3N2))	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2016-2018-seed4
KY044173.1	Influenza A virus (A/South Carolina/18/2016(H3N2))	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2016-2018-seed4
KY044154.1	Influenza A virus (A/Iowa/22/2016(H3N2))	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2016-2018-seed4
KY044126.1	Influenza A virus (A/South Dakota/01/2016(H3N2))	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2016-2018-seed4
KY003578.1	Influenza A virus (A/Texas/182/2016(H3N2))	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2016-2018-seed4
KY003564.1	Influenza A virus (A/California/121/2016(H3N2))	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2016-2018-seed4
KY003555.1	Influenza A virus (A/Michigan/81/2016(H3N2))	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2016-2018-seed4
KY003550.1	Influenza A virus (A/Ohio/31/2016(H3N2))	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2016-2018-seed4
KY003548.1	Influenza A virus (A/Texas/183/2016(H3N2))	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2016-2018-seed4
KY003522.1	Influenza A virus (A/California/122/2016(H3N2))	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2016-2018-seed4
KY003480.1	Influenza A virus (A/New Hampshire/20/2016(H3N2))	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2016-2018-seed4
KY003432.1	Influenza A virus (A/North Carolina/51/2016(H3N2))	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2016-2018-seed4
KY003413.1	Influenza A virus (A/Pennsylvania/86/2016(H3N2))	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2016-2018-seed4
KY003406.1	Influenza A virus (A/Iowa/24/2016(H3N2))	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2016-2018-seed4
KY003379.1	Influenza A virus (A/North Carolina/52/2016(H3N2))	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2016-2018-seed4
KY003363.1	Influenza A virus (A/Rhode Island/28/2016(H3N2))	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2016-2018-seed4
KX918404.1	Influenza A virus (A/Texas/173/2016(H3N2))	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2016-2018-seed4
KX918348.1	Influenza A virus (A/Florida/67/2016(H3N2))	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2016-2018-seed4
KX918332.1	Influenza A virus (A/New York/68/2016(H3N2))	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2016-2018-seed4
KX918316.1	Influenza A virus (A/New York/78/2016(H3N2))	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2016-2018-seed4
KX918308.1	Influenza A virus (A/Iowa/20/2016(H3N2))	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2016-2018-seed4
KX918252.1	Influenza A virus (A/Pennsylvania/70/2016(H3N2))	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2016-2018-seed4
KX918124.1	Influenza A virus (A/Utah/39/2016(H3N2))	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2016-2018-seed4
KX918100.1	Influenza A virus (A/California/105/2016(H3N2))	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2016-2018-seed4
KX918068.1	Influenza A virus (A/Ohio/24/2016(H3N2))	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2016-2018-seed4
KX918060.1	Influenza A virus (A/Ohio/23/2016(H3N2))	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2016-2018-seed4
KX918036.1	Influenza A virus (A/California/110/2016(H3N2))	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2016-2018-seed4
KX917972.1	Influenza A virus (A/Washington/71/2016(H3N2))	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2016-2018-seed4
KX917932.1	Influenza A virus (A/Idaho/27/2016(H3N2))	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2016-2018-seed4
KX917876.1	Influenza A virus (A/Arizona/59/2016(H3N2))	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2016-2018-seed4
KX917852.1	Influenza A virus (A/Minnesota/69/2016(H3N2))	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2016-2018-seed4
KX917836.1	Influenza A virus (A/Colorado/38/2016(H3N2))	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2016-2018-seed4
KX917828.1	Influenza A virus (A/Colorado/37/2016(H3N2))	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2016-2018-seed4
