Accession	Virus Name	Submitter Affiliation	Submitter Names	dataset
MN081298.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020
MN081210.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020
MN081194.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020
MN081186.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020
MN081178.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020
MN081162.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020
MN081154.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020
MN081122.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020
MN081106.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020
MN081082.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020
MN078683.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020
MN078659.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020
MN078627.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020
MN078611.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020
MN078515.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020
MN078507.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020
MN078491.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020
MN075106.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020
MN074938.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020
MN074802.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020
MN074666.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020
MN074458.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020
MN074418.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020
MN074410.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020
MN074394.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020
MN074386.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020
MN074378.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020
MN074346.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020
MN074314.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020
MN074194.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020
MN074011.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020
MN074010.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020
MN074002.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020
MN074001.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020
MN073999.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020
MN073992.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020
MN061227.1	Influenza A virus	N.F.Gamaleya National Research Center for Epidemiology and Microbiology, Ministry Of Health Of Russia	Voronina,O.L.	seasonal-flu-h3n2-ha-2018-2020
MN061211.1	Influenza A virus	N.F.Gamaleya National Research Center for Epidemiology and Microbiology, Ministry Of Health Of Russia	Voronina,O.L.	seasonal-flu-h3n2-ha-2018-2020
MN061171.1	Influenza A virus	N.F.Gamaleya National Research Center for Epidemiology and Microbiology, Ministry Of Health Of Russia	Voronina,O.L.	seasonal-flu-h3n2-ha-2018-2020
MN061163.1	Influenza A virus	N.F.Gamaleya National Research Center for Epidemiology and Microbiology, Ministry Of Health Of Russia	Voronina,O.L.	seasonal-flu-h3n2-ha-2018-2020
MN061155.1	Influenza A virus	N.F.Gamaleya National Research Center for Epidemiology and Microbiology, Ministry Of Health Of Russia	Voronina,O.L.	seasonal-flu-h3n2-ha-2018-2020
MN061147.1	Influenza A virus	N.F.Gamaleya National Research Center for Epidemiology and Microbiology, Ministry Of Health Of Russia	Voronina,O.L.	seasonal-flu-h3n2-ha-2018-2020
MN061123.1	Influenza A virus	N.F.Gamaleya National Research Center for Epidemiology and Microbiology, Ministry Of Health Of Russia	Voronina,O.L.	seasonal-flu-h3n2-ha-2018-2020
MN061115.1	Influenza A virus	N.F.Gamaleya National Research Center for Epidemiology and Microbiology, Ministry Of Health Of Russia	Voronina,O.L.	seasonal-flu-h3n2-ha-2018-2020
MN061083.1	Influenza A virus	N.F.Gamaleya National Research Center for Epidemiology and Microbiology, Ministry Of Health Of Russia	Voronina,O.L.	seasonal-flu-h3n2-ha-2018-2020
MN002645.1	Influenza A virus	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2018-2020
MN001949.1	Influenza A virus	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2018-2020
MN001901.1	Influenza A virus	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2018-2020
MN001893.1	Influenza A virus	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2018-2020
MN000821.1	Influenza A virus	Centers for Disease Control and Prevention, WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division	Jernigan,D.,Wentworth,D.,Katz,J.,Barnes,J.,Garten,R.,Xu,X.	seasonal-flu-h3n2-ha-2018-2020
MK960972.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020
MK960732.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020
MK960644.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020
MK960572.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020
MK960556.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020
MK960540.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020
MK960508.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020
MK960484.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020
MK960476.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020
MK960468.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020
MK960420.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020
MK960133.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020
MK960126.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020
MK960116.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020
MK960115.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020
MK928074.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020
MK927970.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020
MK927842.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020
MK927834.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020
MK927810.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020
MK927738.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020
MK927730.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020
MK927722.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020
MK927682.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020
MK927215.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020
MK927210.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020
MK927209.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020
MK927199.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020
MK927193.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020
MK927192.1	Influenza A virus	United States Air Force, USAFSAM/PHE	Gruner,W.E.,Fries,A.C.,Garrett,C.M.,Powell,M.L.,Minnich,D.E.,Couch,M.R.,Hanson,J.F.,DeMarcus,L.S.,Crum,M.E.,Bogue,A.L.,Federinko,S.P.,Macias,E.A.,West,C.A.,Dane,D.J.	seasonal-flu-h3n2-ha-2018-2020
